address,sold_price,bathroom_ct,bedroom_ct,home_sqft,sold_date,image_url,lat,lng,home_type,year_built,heating_type,parking_info,lot_sqft,zipcode
"10418 E Mclellan Rd, Mesa, AZ 85207",675000.0,5.0,9.0,6078.0,2020-11-06,https://photos.zillowstatic.com/fp/ee8c31888e2cfb2a74a886cca0884947-p_e.jpg,33.4535,-111.63683,,,,,,10418
"9901 E Quarterline Rd, Mesa, AZ 85207",240000.0,2.0,4.0,1564.0,2020-11-06,https://photos.zillowstatic.com/fp/6cf98ff8e8541e159ba0730fb9773119-p_e.jpg,33.4535,-111.63683,,,,,,85207
"8010 E Sugarloaf Cir, Mesa, AZ 85207",629900.0,2.5,3.0,2322.0,2020-11-06,https://photos.zillowstatic.com/fp/388fd5545b2defeef9aea377f2ca8f53-p_e.jpg,33.4535,-111.63683,,,,,,85207
"9564 E Grandview St, Mesa, AZ 85207",415000.0,2.0,3.0,2003.0,2020-11-06,https://photos.zillowstatic.com/fp/47000cd8b4b48a6c564bcabf90ea7dd5-p_e.jpg,33.4535,-111.63683,,,,,,85207
"2004 N Steele Cir, Mesa, AZ 85207",840000.0,4.5,4.0,3204.0,2020-11-06,https://photos.zillowstatic.com/p_e/ISnykpbzvg4r2w0000000000.jpg,33.4535,-111.63683,,,,,,85207
"8540 E Mcdowell Rd UNIT 29, Mesa, AZ 85207",876410.0,4.0,4.0,4588.0,2020-11-05,,33.4535,-111.63683,,,,,,85207
"9254 E Quarterline Rd, Mesa, AZ 85207",278000.0,2.0,3.0,1389.0,2020-11-05,,33.4535,-111.63683,,,,,,85207
"2227 N Steele, Mesa, AZ 85207",690000.0,3.0,3.0,2790.0,2020-11-04,,33.4535,-111.63683,,,,,,85207
"3023 N Sonoran Hls, Mesa, AZ 85207",407500.0,3.0,4.0,1926.0,2020-11-04,,33.4535,-111.63683,,,,,,85207
"7066 E Ingram St, Mesa, AZ 85207",760000.0,2.75,4.0,3007.0,2020-11-04,,33.4535,-111.63683,,,,,,85207
"7006 E Jensen St UNIT 34, Mesa, AZ 85207",263000.0,2.0,3.0,1719.0,2020-11-04,,33.4535,-111.63683,,,,,,85207
"8802 E University Dr UNIT 5, Mesa, AZ 85207",275000.0,3.0,3.0,1354.0,2020-11-03,,33.4535,-111.63683,,,,,,85207
"7026 E Regina St, Mesa, AZ 85207",420000.0,2.5,3.0,2150.0,2020-11-03,,33.4535,-111.63683,,,,,,85207
"8056 E Sandia Cir, Mesa, AZ 85207",515000.0,3.5,3.0,2386.0,2020-11-03,,33.4535,-111.63683,,,,,,85207
"1237 N Raven, Mesa, AZ 85207",395000.0,2.0,5.0,1856.0,2020-11-02,,33.4535,-111.63683,,,,,,85207
"11328 E Caballero St, Mesa, AZ 85207",306000.0,2.0,4.0,1866.0,2020-11-02,,33.4535,-111.63683,,,,,,11328
"3833 N Desert Oasis Cir, Mesa, AZ 85207",697000.0,3.0,4.0,3330.0,2020-11-02,,33.4535,-111.63683,,,,,,85207
"7445 E Eagle Crest Dr UNIT 1028, Mesa, AZ 85207",404000.0,2.0,3.0,1834.0,2020-11-02,,33.4535,-111.63683,,,,,,85207
"9545 E Gary St, Mesa, AZ 85207",480000.0,2.5,4.0,2335.0,2020-11-02,,33.4535,-111.63683,,,,,,85207
"8824 E Dartmouth St, Mesa, AZ 85207",285000.0,2.0,3.0,1208.0,2020-11-02,,33.4535,-111.63683,,,,,,85207
"3764 N Canyon Wash, Mesa, AZ 85207",634000.0,3.0,4.0,3365.0,2020-11-02,,33.4535,-111.63683,,,,,,85207
"1733 N Bernard, Mesa, AZ 85207",533000.0,2.5,2.0,1739.0,2020-10-31,,33.4535,-111.63683,,,,,,85207
"8614 E Fox St, Mesa, AZ 85207",377500.0,2.5,4.0,2021.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"10746 E Ensenada St, Mesa, AZ 85207",499900.0,2.5,3.0,2450.0,2020-10-30,,33.4535,-111.63683,,,,,,10746
"7445 E Eagle Crest Dr UNIT 1011, Mesa, AZ 85207",442000.0,3.5,3.0,2636.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"8802 E University Dr UNIT 68, Mesa, AZ 85207",254000.0,1.75,2.0,1077.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"7445 E Eagle Crest Dr UNIT 1055, Mesa, AZ 85207",315000.0,2.5,2.0,1668.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"8540 E Mcdowell Rd UNIT 79, Mesa, AZ 85207",850000.0,3.0,5.0,4300.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"8817 E Inca Cir, Mesa, AZ 85207",410000.0,2.0,3.0,1484.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"205 N 74th St UNIT 220, Mesa, AZ 85207",203000.0,2.0,2.0,1342.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"7746 E Billings St, Mesa, AZ 85207",346180.0,3.5,5.0,2380.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"6913 E Mallory St, Mesa, AZ 85207",700000.0,4.0,5.0,3163.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"7445 E Eagle Crest Dr UNIT 1009, Mesa, AZ 85207",385000.0,2.0,3.0,1834.0,2020-10-30,,33.4535,-111.63683,,,,,,85207
"7422 E Norwood St, Mesa, AZ 85207",515000.0,2.5,4.0,2680.0,2020-10-29,,33.4535,-111.63683,,,,,,85207
"7925 E Snowdon Cir, Mesa, AZ 85207",625000.0,3.0,5.0,3344.0,2020-10-29,,33.4535,-111.63683,,,,,,85207
"8547 E Boise St, Mesa, AZ 85207",330000.0,2.0,4.0,1427.0,2020-10-29,,33.4535,-111.63683,,,,,,85207
"7260 E Eagle Crest Dr UNIT 4, Mesa, AZ 85207",865000.0,4.0,5.0,3508.0,2020-10-29,https://photos.zillowstatic.com/fp/6ee0b7c1acf9600bcce0fc8fff5a1c20-p_e.jpg,33.4535,-111.63683,,,,,,85207
"1904 N Woodruff, Mesa, AZ 85207",544750.0,3.0,4.0,1994.0,2020-10-29,https://photos.zillowstatic.com/fp/40b5e0d22391119679f4ebe474b74537-p_e.jpg,33.4535,-111.63683,,,,,,85207
"7035 E Russell St, Mesa, AZ 85207",446500.0,3.0,4.0,2450.0,2020-10-29,https://photos.zillowstatic.com/fp/a282c3ab79fed9a252299630b6662aeb-p_e.jpg,33.4535,-111.63683,,,,,,85207
"214 N Seymour, Mesa, AZ 85207",262000.0,2.5,3.0,1548.0,2020-10-29,https://photos.zillowstatic.com/fp/ca89142fa26a0abfc70ebcfd7965b6dc-p_e.jpg,33.4535,-111.63683,,,,,,85207
"9956 E Quarterline Rd, Mesa, AZ 85207",265000.0,2.0,4.0,1526.0,2020-10-29,https://photos.zillowstatic.com/fp/d68e78c57abc48c5be6644b6dd99cc8d-p_e.jpg,33.4535,-111.63683,,,,,,85207
"9712 E Baltimore Cir, Mesa, AZ 85207",261500.0,2.0,3.0,1300.0,2020-10-28,https://photos.zillowstatic.com/fp/eee378446d5d2a5cdda2b64c9414a08e-p_e.jpg,33.4535,-111.63683,,,,,,85207
"10745 E Evergreen St, Mesa, AZ 85207",567000.0,3.5,4.0,2939.0,2020-10-28,https://photos.zillowstatic.com/p_e/ISr5lpq7z9t1fo1000000000.jpg,33.4535,-111.63683,,,,,,10745
"649 N 99th St, Mesa, AZ 85207",305000.0,2.0,3.0,1396.0,2020-10-28,https://photos.zillowstatic.com/fp/b4d9a8bcd82f8e75f4c82e4affa9b7a3-p_e.jpg,33.4535,-111.63683,,,,,,85207
"1752 N Trowbridge, Mesa, AZ 85207",455000.0,2.0,3.0,1842.0,2020-10-27,,33.4535,-111.63683,,,,,,85207
"7426 E Forest Trail Cir, Mesa, AZ 85207",235000.0,2.0,0.0,0.0,2020-10-27,,33.4535,-111.63683,,,,,,85207
"205 N 74th St UNIT 147, Mesa, AZ 85207",187000.0,2.0,2.0,1150.0,2020-10-27,,33.4535,-111.63683,,,,,,85207
"7549 E Sayan St, Mesa, AZ 85207",425000.0,2.5,3.0,2150.0,2020-10-27,,33.4535,-111.63683,,,,,,85207
"1241 N 102nd St, Mesa, AZ 85207",860000.0,3.0,4.0,3400.0,2020-10-27,,33.4535,-111.63683,,,,,,85207
"3060 N Ridgecrest UNIT 79, Mesa, AZ 85207",525000.0,3.0,5.0,2736.0,2020-10-27,,33.4535,-111.63683,,,,,,85207
"3055 N Red Mtn UNIT 108, Mesa, AZ 85207",365000.0,2.0,3.0,1571.0,2020-10-27,,33.4535,-111.63683,,,,,,85207
"7445 E Eagle Crest Dr UNIT 1108, Mesa, AZ 85207",325000.0,2.5,2.0,1662.0,2020-10-27,,33.4535,-111.63683,,,,,,85207
"10314 E Cicero Cir, Mesa, AZ 85207",290000.0,2.0,3.0,1347.0,2020-10-27,,33.4535,-111.63683,,,,,,10314
"8540 E Mcdowell Rd UNIT 11, Mesa, AZ 85207",730000.0,2.5,4.0,3070.0,2020-10-27,,33.4535,-111.63683,,,,,,85207
"1748 N Makalu Cir, Mesa, AZ 85207",347000.0,2.0,2.0,1362.0,2020-10-26,,33.4535,-111.63683,,,,,,85207
"8929 E Fairbrook St, Mesa, AZ 85207",335000.0,2.0,3.0,1302.0,2020-10-26,,33.4535,-111.63683,,,,,,85207
"9353 E Mckellips Rd, Mesa, AZ 85207",780000.0,3.0,3.0,2737.0,2020-10-26,,33.4535,-111.63683,,,,,,85207
"7051 E Summit Trail St, Mesa, AZ 85207",840000.0,2.5,3.0,3308.0,2020-10-26,,33.4535,-111.63683,,,,,,85207
"6948 E Russell St, Mesa, AZ 85207",592608.0,2.5,3.0,2035.0,2020-10-23,,33.4535,-111.63683,,,,,,85207
"309 N 79th Way, Mesa, AZ 85207",410000.0,3.5,4.0,3110.0,2020-10-23,,33.4535,-111.63683,,,,,,85207
"3429 N Stone Gully, Mesa, AZ 85207",465000.0,2.0,4.0,2250.0,2020-10-23,,33.4535,-111.63683,,,,,,85207
"7749 E Boston St, Mesa, AZ 85207",354900.0,0.0,3.0,2132.0,2020-10-23,,33.4535,-111.63683,,,,,,85207
"7541 E Orion Cir, Mesa, AZ 85207",538500.0,3.0,4.0,2732.0,2020-10-23,,33.4535,-111.63683,,,,,,85207
"9458 E Princess Dr, Mesa, AZ 85207",527000.0,2.0,4.0,2671.0,2020-10-23,,33.4535,-111.63683,,,,,,85207
"3530 N Hawes Rd UNIT 13, Mesa, AZ 85207",685000.0,4.0,4.0,3798.0,2020-10-23,,33.4535,-111.63683,,,,,,85207
"8813 E Norwood Cir, Mesa, AZ 85207",643000.0,2.5,3.0,2574.0,2020-10-22,,33.4535,-111.63683,,,,,,85207
"7420 E Melrose St, Mesa, AZ 85207",405000.0,3.0,3.0,2126.0,2020-10-22,,33.4535,-111.63683,,,,,,85207
"7931 E Stonecliff Cir, Mesa, AZ 85207",725000.0,3.0,4.0,2952.0,2020-10-22,,33.4535,-111.63683,,,,,,85207
"11345 E Dartmouth St, Mesa, AZ 85207",325000.0,2.0,3.0,1848.0,2020-10-21,,33.4535,-111.63683,,,,,,11345
"9264 E Duncan St, Mesa, AZ 85207",319500.0,2.5,3.0,1798.0,2020-10-21,,33.4535,-111.63683,,,,,,85207
"7445 E Eagle Crest Dr UNIT 2133, Mesa, AZ 85207",323000.0,2.0,3.0,1795.0,2020-10-21,,33.4535,-111.63683,,,,,,85207
"8715 E Jaeger St, Mesa, AZ 85207",600000.0,3.0,3.0,2321.0,2020-10-20,,33.4535,-111.63683,,,,,,85207
"2061 N 88th St, Mesa, AZ 85207",452225.0,2.0,3.0,1855.0,2020-10-20,,33.4535,-111.63683,,,,,,85207
"4135 N Sage Creek Cir, Mesa, AZ 85207",820000.0,3.0,4.0,3183.0,2020-10-20,https://photos.zillowstatic.com/fp/e186b2fdd6d6c68deb62c8fdfa94f6fd-p_e.jpg,33.4535,-111.63683,,,,,,85207
"1804 N Bernard, Mesa, AZ 85207",489385.0,2.5,2.0,1925.0,2020-10-20,https://photos.zillowstatic.com/p_e/ISjfruj5nkqthg0000000000.jpg,33.4535,-111.63683,,,,,,85207
"2061 N 88th St, Mesa, AZ 85207",452225.0,2.0,3.0,1855.0,2020-10-20,https://photos.zillowstatic.com/p_e/IS7u6nfja106dh0000000000.jpg,33.4535,-111.63683,,,,,,85207
"1549 N 91st Pl, Mesa, AZ 85207",475000.0,2.0,3.0,2293.0,2020-10-20,https://photos.zillowstatic.com/fp/dd57184e245b8243dddb2fe3326d8684-p_e.jpg,33.4535,-111.63683,,,,,,85207
"1601 N 72nd St, Mesa, AZ 85207",565000.0,2.0,4.0,2600.0,2020-10-20,https://photos.zillowstatic.com/fp/4605c25b0214cd04bac1a61448e90633-p_e.jpg,33.4535,-111.63683,,,,,,85207
"738 N Palo Verde, Mesa, AZ 85207",363900.0,2.0,3.0,1358.0,2020-10-19,https://photos.zillowstatic.com/fp/dd774dbde3d92a4ca867acbd6fbefcfd-p_e.jpg,33.4535,-111.63683,,,,,,85207
"2930 N 71st Pl, Mesa, AZ 85207",335000.0,2.5,3.0,1700.0,2020-10-16,https://photos.zillowstatic.com/p_e/IS3f4c4ix3ptlg1000000000.jpg,33.4535,-111.63683,,,,,,85207
"8836 E Dartmouth St, Mesa, AZ 85207",311000.0,2.0,4.0,1508.0,2020-10-16,https://photos.zillowstatic.com/fp/d44e23676b648e80b936d51b020bbd37-p_e.jpg,33.4535,-111.63683,,,,,,85207
"745 N Fort St, Mesa, AZ 85207",364000.0,2.0,3.0,2363.0,2020-10-16,https://photos.zillowstatic.com/fp/39352b29c2c01da95b021af7caa12f01-p_e.jpg,33.4535,-111.63683,,,,,,85207
"9548 E Grandview St, Mesa, AZ 85207",537675.0,4.0,5.0,3334.0,2020-10-16,,33.4535,-111.63683,,,,,,85207
"8451 E Regina Cir, Mesa, AZ 85207",949000.0,3.5,4.0,3527.0,2020-10-16,,33.4535,-111.63683,,,,,,85207
"7206 E Kael St, Mesa, AZ 85207",295500.0,3.0,3.0,1558.0,2020-10-16,,33.4535,-111.63683,,,,,,85207
"8904 E Kael St, Mesa, AZ 85207",497000.0,2.0,2.0,1842.0,2020-10-16,,33.4535,-111.63683,,,,,,85207
"1811 N Atwood, Mesa, AZ 85207",655999.0,3.0,3.0,2405.0,2020-10-15,,33.4535,-111.63683,,,,,,85207
"8548 E Kael St, Mesa, AZ 85207",540000.0,4.5,4.0,3037.0,2020-10-15,,33.4535,-111.63683,,,,,,85207
"7643 E Torrey Point Cir, Mesa, AZ 85207",597000.0,3.0,5.0,2732.0,2020-10-15,,33.4535,-111.63683,,,,,,85207
"7822 E Oasis St, Mesa, AZ 85207",760000.0,4.0,5.0,3848.0,2020-10-15,,33.4535,-111.63683,,,,,,85207
"3764 N Barron, Mesa, AZ 85207",532000.0,3.0,4.0,2732.0,2020-10-15,,33.4535,-111.63683,,,,,,85207
"2723 N Sterling, Mesa, AZ 85207",413750.0,2.0,3.0,2276.0,2020-10-15,,33.4535,-111.63683,,,,,,85207
"8645 E Ivy St, Mesa, AZ 85207",389000.0,2.0,3.0,1731.0,2020-10-15,,33.4535,-111.63683,,,,,,85207
"10055 E Fenimore Rd, Mesa, AZ 85207",432000.0,3.0,3.0,1704.0,2020-10-14,,33.4535,-111.63683,,,,,,10055
"8737 E Jacaranda St, Mesa, AZ 85207",589000.0,3.0,4.0,2056.0,2020-10-13,,33.4535,-111.63683,,,,,,85207
"145 N 74th St UNIT 148, Mesa, AZ 85207",161000.0,1.0,2.0,873.0,2020-10-13,,33.4535,-111.63683,,,,,,85207
"7260 E Eagle Crest Dr UNIT 12, Mesa, AZ 85207",828200.0,2.5,4.0,3447.0,2020-10-13,,33.4535,-111.63683,,,,,,85207
"6927 E Grandview St, Mesa, AZ 85207",690000.0,3.0,4.0,3434.0,2020-10-13,,33.4535,-111.63683,,,,,,85207
"1904 N Steele, Mesa, AZ 85207",485000.0,3.0,2.0,2080.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"260 N 87th Pl, Mesa, AZ 85207",165000.0,1.67,0.0,1252.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"810 N 90th Pl, Mesa, AZ 85207",200000.0,2.67,0.0,1480.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"1061 N 113th Pl, Mesa, AZ 85207",510000.0,3.0,5.0,3575.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"2718 N 82nd St, Mesa, AZ 85207",150000.0,0.0,0.0,0.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"2717 N 90th St, Mesa, AZ 85207",147250.0,0.0,0.0,0.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"2109 N Dome Rock Hls, Mesa, AZ 85207",425900.0,2.5,2.0,1741.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"8225 E Teton St, Mesa, AZ 85207",632000.0,3.0,3.0,2322.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"7139 E Summit Trail St, Mesa, AZ 85207",325000.0,3.0,0.0,0.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"4025 N Silver Ridge Cir, Mesa, AZ 85207",745000.0,4.0,5.0,3847.0,2020-10-09,,33.4535,-111.63683,,,,,,85207
"1035 N 90th Cir, Mesa, AZ 85207",330000.0,2.0,4.0,1775.0,2020-10-08,,33.4535,-111.63683,,,,,,85207
"1035 N 90th Cir, Mesa, AZ 85207",330000.0,2.0,4.0,1775.0,2020-10-08,https://photos.zillowstatic.com/fp/b272b522bd180c103a14c34d526d70ab-p_e.jpg,33.4535,-111.63683,,,,,,85207
"9024 E Halifax Cir, Mesa, AZ 85207",360000.0,2.0,3.0,1595.0,2020-10-08,https://photos.zillowstatic.com/fp/18f7ece799db203f0d6676cb47e1eecc-p_e.jpg,33.4535,-111.63683,,,,,,85207
"2743 N Raven, Mesa, AZ 85207",380000.0,2.0,3.0,1584.0,2020-10-08,https://photos.zillowstatic.com/fp/3f60dc94c6c3f85f0013293d526eeaea-p_e.jpg,33.4535,-111.63683,,,,,,85207
"1324 N 69th Pl, Mesa, AZ 85207",775000.0,4.0,5.0,3897.0,2020-10-08,https://photos.zillowstatic.com/fp/2b278b845ab9f10478be2bc44101b3b9-p_e.jpg,33.4535,-111.63683,,,,,,85207
"761 N 96th St, Mesa, AZ 85207",280000.0,2.0,3.0,1572.0,2020-10-07,https://photos.zillowstatic.com/fp/a8f87c5df1ba9cb8b6af17c9f21511dc-p_e.jpg,33.4535,-111.63683,,,,,,85207
"7020 E Roland St, Mesa, AZ 85207",475000.0,3.0,4.0,2451.0,2020-10-07,https://photos.zillowstatic.com/fp/98b9c3cb434a0a6e25a9cd0f514eef65-p_e.jpg,33.4535,-111.63683,,,,,,85207
"2062 N Sossaman Rd, Mesa, AZ 85207",500000.0,3.0,5.0,2167.0,2020-10-06,https://photos.zillowstatic.com/p_e/ISbptkyaadz5vm1000000000.jpg,33.4535,-111.63683,,,,,,85207
"7162 E Grandview St, Mesa, AZ 85207",621100.0,3.0,4.0,3697.0,2020-10-06,,33.4535,-111.63683,,,,,,85207
"4121 N Boulder Cyn, Mesa, AZ 85207",449000.0,2.0,3.0,1571.0,2020-10-06,,33.4535,-111.63683,,,,,,85207
"454 N Hawes Rd, Mesa, AZ 85207",85000.0,1.0,0.0,748.0,2020-10-06,,33.4535,-111.63683,,,,,,85207
"8540 E Mcdowell Rd UNIT 117, Mesa, AZ 85207",700000.0,2.5,3.0,3253.0,2020-10-05,,33.4535,-111.63683,,,,,,85207
"7738 E Albany St, Mesa, AZ 85207",333000.0,2.5,3.0,2131.0,2020-10-04,,33.4535,-111.63683,,,,,,85207
"3200 N 82nd St, Mesa, AZ 85207",180000.0,2.5,0.0,0.0,2020-10-02,,33.4535,-111.63683,,,,,,85207
"353 N Greenwood, Mesa, AZ 85207",330000.0,3.5,4.0,2121.0,2020-10-02,,33.4535,-111.63683,,,,,,85207
"7745 E Roland Cir, Mesa, AZ 85207",534000.0,3.0,5.0,2732.0,2020-10-02,,33.4535,-111.63683,,,,,,85207
"317 N 80th St, Mesa, AZ 85207",50000.0,0.0,0.0,648.0,2020-10-02,,33.4535,-111.63683,,,,,,85207
"4045 N Goldcliff Cir, Mesa, AZ 85207",615000.0,2.5,3.0,2508.0,2020-10-02,,33.4535,-111.63683,,,,,,85207
"7526 E Pearl Cir, Mesa, AZ 85207",559000.0,2.0,3.0,2226.0,2020-10-02,,33.4535,-111.63683,,,,,,85207
"321 N 79th Pl, Mesa, AZ 85207",425000.0,3.0,5.0,3100.0,2020-10-01,,33.4535,-111.63683,,,,,,85207
"1709 N Channing, Mesa, AZ 85207",500000.0,3.0,4.0,1994.0,2020-10-01,,33.4535,-111.63683,,,,,,85207
"2330 N Pyrite, Mesa, AZ 85207",380000.0,2.0,3.0,1597.0,2020-10-01,,33.4535,-111.63683,,,,,,85207
"7203 E Kael St, Mesa, AZ 85207",254000.0,2.0,2.0,1091.0,2020-10-01,,33.4535,-111.63683,,,,,,85207
"1526 N 104th St, Mesa, AZ 85207",669000.0,2.0,0.0,0.0,2020-10-01,,33.4535,-111.63683,,,,,,85207
"7260 E Eagle Crest Dr UNIT 21, Mesa, AZ 85207",240000.0,2.0,0.0,0.0,2020-10-01,,33.4535,-111.63683,,,,,,85207
"1932 N 83rd Pl, Mesa, AZ 85207",520000.0,3.0,3.0,1987.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"1227 N Compton Cir, Mesa, AZ 85207",328000.0,3.0,4.0,2083.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"1039 N Opal, Mesa, AZ 85207",597500.0,4.0,6.0,4531.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"7907 E Mawson Rd, Mesa, AZ 85207",350000.0,2.0,2.0,1783.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"4264 N Morning Dove Cir, Mesa, AZ 85207",599000.0,3.0,4.0,2466.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"2921 N Rowen Cir, Mesa, AZ 85207",478000.0,3.0,5.0,2451.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"1019 N 93rd Pl, Mesa, AZ 85207",325500.0,2.5,3.0,1722.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"6856 E Butte St, Mesa, AZ 85207",302989.0,0.0,0.0,0.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"9037 E Halifax Cir, Mesa, AZ 85207",420000.0,2.0,4.0,2248.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"1039 N Opal, Mesa, AZ 85207",597500.0,4.0,6.0,4531.0,2020-09-30,https://photos.zillowstatic.com/fp/ad4d3683c1d1ca83e63c082ceb1967f9-p_e.jpg,33.4535,-111.63683,,,,,,85207
"340 N 79th Pl, Mesa, AZ 85207",345000.0,2.0,3.0,1650.0,2020-09-30,https://photos.zillowstatic.com/p_e/ISrd7sl9jj1rny0000000000.jpg,33.4535,-111.63683,,,,,,85207
"1444 N Aaron Cir, Mesa, AZ 85207",225000.0,0.0,0.0,0.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"9425 E Mallory St, Mesa, AZ 85207",535000.0,3.0,4.0,2542.0,2020-09-30,https://photos.zillowstatic.com/fp/752869cbc0d6c086580ce05978409672-p_e.jpg,33.4535,-111.63683,,,,,,85207
"6856 E Butte St, Mesa, AZ 85207",302989.0,0.0,0.0,0.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"9037 E Halifax Cir, Mesa, AZ 85207",420000.0,2.0,4.0,2248.0,2020-09-30,https://photos.zillowstatic.com/fp/c1398941a38d6973688c07ee59d6e730-p_e.jpg,33.4535,-111.63683,,,,,,85207
"1019 N 93rd Pl, Mesa, AZ 85207",325500.0,2.5,3.0,1722.0,2020-09-30,https://photos.zillowstatic.com/fp/02ed5e943fa2bbba6afdffa949ff5c2e-p_e.jpg,33.4535,-111.63683,,,,,,85207
"7445 E Eagle Crest Dr UNIT 1024, Mesa, AZ 85207",394000.0,2.67,0.0,1652.0,2020-09-30,,33.4535,-111.63683,,,,,,85207
"10045 E Glencove Cir, Mesa, AZ 85207",813750.0,5.67,0.0,4998.0,2020-09-30,,33.4535,-111.63683,,,,,,10045
"7043 E Ivyglen Cir, Mesa, AZ 85207",807500.0,3.0,3.0,2826.0,2020-09-29,,33.4535,-111.63683,,,,,,85207
"7834 E Boise St, Mesa, AZ 85207",365500.0,2.5,3.0,2464.0,2020-09-29,,33.4535,-111.63683,,,,,,85207
"1062 N 89th St, Mesa, AZ 85207",326000.0,2.0,3.0,1248.0,2020-09-29,,33.4535,-111.63683,,,,,,85207
"8226 E Mcdowell Rd, Mesa, AZ 85207",662000.0,3.0,4.0,3322.0,2020-09-29,,33.4535,-111.63683,,,,,,85207
"1532 N 106th St, Mesa, AZ 85207",678500.0,4.0,4.0,3850.0,2020-09-29,,33.4535,-111.63683,,,,,,85207
"1756 N Bernard, Mesa, AZ 85207",423687.0,4.0,0.0,0.0,2020-09-29,,33.4535,-111.63683,,,,,,85207
"7925 E Boise St, Mesa, AZ 85207",347500.0,3.0,3.0,1905.0,2020-09-29,,33.4535,-111.63683,,,,,,85207
"724 N 107th St, Mesa, AZ 85207",466500.0,2.0,4.0,2840.0,2020-09-29,,33.4535,-111.63683,,,,,,85207
"2711 N Brice Cir, Mesa, AZ 85207",742854.0,3.0,5.0,3245.0,2020-09-28,,33.4535,-111.63683,,,,,,85207
"9813 E Glencove St, Mesa, AZ 85207",567000.0,2.0,4.0,2804.0,2020-09-28,,33.4535,-111.63683,,,,,,85207
"2118 N Calvin Cir, Mesa, AZ 85207",630000.0,4.0,5.0,4057.0,2020-09-28,,33.4535,-111.63683,,,,,,85207
"10028 E Akron St, Mesa, AZ 85207",155000.0,2.0,3.0,1200.0,2020-09-28,,33.4535,-111.63683,,,,,,10028
"8446 E Laurel St, Mesa, AZ 85207",664000.0,4.0,4.0,3700.0,2020-09-28,,33.4535,-111.63683,,,,,,85207
"9412 E Hillview Cir, Mesa, AZ 85207",580000.0,3.0,3.0,2852.0,2020-09-28,,33.4535,-111.63683,,,,,,85207
"7158 E Ivyglen Cir, Mesa, AZ 85207",739000.0,3.0,4.0,3598.0,2020-09-25,,33.4535,-111.63683,,,,,,85207
"2950 N Brighton, Mesa, AZ 85207",335000.0,2.5,3.0,1919.0,2020-09-25,,33.4535,-111.63683,,,,,,85207
"9646 E Baltimore St, Mesa, AZ 85207",260000.0,2.0,3.0,1300.0,2020-09-25,,33.4535,-111.63683,,,,,,85207
"539 N Aletta, Mesa, AZ 85207",330000.0,2.0,4.0,1721.0,2020-09-25,,33.4535,-111.63683,,,,,,85207
"1140 N 89th St, Mesa, AZ 85207",337000.0,2.0,4.0,1599.0,2020-09-25,,33.4535,-111.63683,,,,,,85207
"8720 E Boise St, Mesa, AZ 85207",205000.0,1.0,2.0,1318.0,2020-09-25,,33.4535,-111.63683,,,,,,85207
"9112 E Hillview Cir, Mesa, AZ 85207",360000.0,2.0,3.0,1595.0,2020-09-24,,33.4535,-111.63683,,,,,,85207
"2051 N Atwood, Mesa, AZ 85207",455000.0,2.0,3.0,1842.0,2020-09-24,,33.4535,-111.63683,,,,,,85207
"6964 E Red Hawk Cir, Mesa, AZ 85207",390000.0,3.0,4.0,1926.0,2020-09-24,,33.4535,-111.63683,,,,,,85207
"8118 E Fountain St, Mesa, AZ 85207",376000.0,2.0,4.0,2630.0,2020-09-24,,33.4535,-111.63683,,,,,,85207
"10346 E Mclellan Rd, Mesa, AZ 85207",100000.0,1.0,0.0,480.0,2020-09-24,,33.4535,-111.63683,,,,,,10346
"8539 E Boise St, Mesa, AZ 85207",329900.0,2.0,4.0,1427.0,2020-09-23,,33.4535,-111.63683,,,,,,85207
